date,prec_AGCD,prec_SILO,PET_morton,sf_mmd
2018-01-01,0.0,0.0,5.130476,0.52358
2018-01-02,0.0,0.0,4.234857,0.51691
2018-01-03,2.288238,1.726026,1.861333,0.520245
2018-01-04,9.704762,5.60962,2.625905,0.616401
2018-01-05,1.274853,0.502238,3.551238,0.691992
2018-01-06,17.075954,17.892714,4.119238,1.010476
2018-01-07,2.964358,2.182966,2.467048,0.853179
2018-01-08,2.791905,4.695531,5.458667,0.633632
2018-01-09,7.201685,10.131184,5.70781,0.616401
2018-01-10,5.29615,8.411338,6.216762,1.212793
2018-01-11,3.122879,5.231766,5.207619,0.848177
2018-01-12,3.347811,3.364749,5.805524,0.855958
2018-01-13,0.004435,0.0,5.924762,0.829835
2018-01-14,1.7e-05,0.0,5.398667,0.672539
2018-01-15,0.0,0.0,3.853333,0.599727
2018-01-16,20.275346,29.349262,5.340571,1.373424
2018-01-17,41.573908,53.965079,3.027619,3.811238
2018-01-18,69.18423,87.587786,4.789905,9.464454
2018-01-19,23.353294,12.151204,2.682857,32.780428
2018-01-20,0.496326,0.060929,2.970857,6.570314
2018-01-21,0.001326,0.025296,2.957905,3.880159
2018-01-22,0.008687,0.0,3.251238,2.993075
2018-01-23,0.125128,0.0,3.752,2.520075
2018-01-24,8.112801,3.869095,1.576381,2.296081
2018-01-25,8.293943,1.470653,2.344,2.251059
2018-01-26,39.000575,26.089102,3.401333,2.446707
2018-01-27,19.010015,12.62735,4.498476,5.016806
2018-01-28,1.386696,0.725052,5.086095,3.293217
2018-01-29,0.435991,0.084867,5.531048,2.620678
2018-01-30,0.709764,0.340338,5.522095,2.309976
2018-01-31,0.228776,0.42759,5.337524,2.144898
2018-02-01,0.001378,0.0,6.254286,1.992604
2018-02-02,0.0,0.0,5.752571,1.845869
2018-02-03,0.0,0.0,4.46381,1.71414
2018-02-04,64.711384,54.732886,4.212572,2.950833
2018-02-05,77.857785,71.221272,2.861143,16.29378
2018-02-06,52.728026,36.383945,3.330286,37.996772
2018-02-07,2.299072,0.483196,2.737714,15.825226
2018-02-08,6.494866,4.801466,2.993143,9.51281
2018-02-09,5.125904,2.730777,3.007619,7.476296
2018-02-10,0.854604,0.884724,5.984762,5.67267
2018-02-11,0.0,0.0,6.912762,4.657748
2018-02-12,0.000714,0.0,6.08419,4.028563
2018-02-13,0.0,0.0,5.1,3.59836
2018-02-14,0.0,0.0,6.006095,3.301554
2018-02-15,0.0,0.0,6.772381,3.063108
2018-02-16,0.642303,0.0,5.198286,2.888026
2018-02-17,16.038209,24.492083,4.744,2.733509
2018-02-18,27.682662,17.102414,6.201333,3.44829
2018-02-19,0.0,0.0,5.572381,2.930268
2018-02-20,1.809892,0.005326,5.816762,2.543419
2018-02-21,8.164094,4.144898,4.145333,2.472275
2018-02-22,57.754124,47.693261,5.068762,11.635476
2018-02-23,0.233077,0.456184,3.682476,8.501223
2018-02-24,21.270532,13.433119,2.484952,7.434054
2018-02-25,20.610063,12.046843,5.087048,6.978284
2018-02-26,15.622829,11.828897,3.853143,8.428411
2018-02-27,25.361544,14.446593,3.573333,7.203946
2018-02-28,9.74476,3.476928,4.055048,6.413018
2018-03-01,34.76957,52.476575,2.618286,12.871613
2018-03-02,7.985525,3.57787,4.801714,10.631115
2018-03-03,0.0,0.421653,4.930476,8.174403
2018-03-04,1.468132,0.0,4.830476,6.532519
2018-03-05,12.446073,10.799588,4.584762,6.761516
2018-03-06,59.107349,82.580875,3.674667,14.846988
2018-03-07,67.507961,63.787194,3.358286,35.538948
2018-03-08,121.807147,107.20411,2.087238,47.916996
2018-03-09,202.298371,200.363201,2.5,216.03334
2018-03-10,43.613901,34.666219,3.356762,104.597561
2018-03-11,3.70518,0.619977,3.188762,26.569727
2018-03-12,1.019247,0.213847,3.914667,18.183002
2018-03-13,0.307619,0.04604,5.194857,14.641335
2018-03-14,0.325458,0.159976,6.307238,12.428627
2018-03-15,0.0,0.0,6.546286,10.871783
2018-03-16,0.000246,0.0,6.022095,9.743475
2018-03-17,0.089671,0.014265,5.542667,8.892518
2018-03-18,7.338837,11.635944,3.382667,8.27445
2018-03-19,3.520223,4.880883,5.928571,8.072132
2018-03-20,6.283034,5.623754,6.052571,7.521873
2018-03-21,3.173451,0.934437,4.837143,6.897135
2018-03-22,43.591535,44.055795,2.579619,8.878067
2018-03-23,13.109929,6.530599,2.156,8.497332
2018-03-24,19.730463,22.088185,1.429905,7.817012
2018-03-25,35.777063,35.334212,2.383619,12.01232
2018-03-26,34.301656,46.576528,2.200952,17.390407
2018-03-27,93.653754,62.980298,2.019619,31.032939
2018-03-28,76.542606,96.700898,5.767619,59.315138
2018-03-29,21.40349,21.116494,5.7,51.618182
2018-03-30,0.0,0.0,5.523619,19.639799
2018-03-31,0.0,0.0,4.136191,14.734712
2018-04-01,0.075402,0.017879,2.232,12.575919
2018-04-02,2.679193,3.952132,2.912762,11.380356
2018-04-03,3.877351,3.13048,2.361143,10.254826
2018-04-04,0.051546,0.0,1.115619,9.204888
2018-04-05,4.972751,5.356875,3.673333,8.979782
2018-04-06,0.214027,0.128713,4.328572,8.094921
2018-04-07,0.582878,0.611742,4.073333,7.241186
2018-04-08,0.427173,0.065478,4.13981,6.738171
2018-04-09,1.252522,0.232313,3.241905,6.266838
2018-04-10,0.08526,0.053878,4.312,5.869429
2018-04-11,0.421371,0.073482,4.006857,5.423108
2018-04-12,2.908854,1.606259,3.297714,5.121855
2018-04-13,1.412917,0.672335,4.110857,4.932877
2018-04-14,4.21825,1.477682,3.786667,4.792811
2018-04-15,2.223943,4.558404,3.152191,4.553254
2018-04-16,1.881799,0.406854,3.417714,4.242552
2018-04-17,29.236066,10.049429,5.326286,4.556589
2018-04-18,3.469929,3.943769,3.191429,4.117493
2018-04-19,2.250229,0.535585,4.881905,3.87349
2018-04-20,0.018776,0.010271,4.387429,3.649495
2018-04-21,0.290593,0.053878,5.028381,3.50665
2018-04-22,0.0,0.0,4.761524,3.351577
2018-04-23,0.520078,0.014265,5.165905,3.239858
2018-04-24,0.0,0.0,5.184762,3.140367
2018-04-25,0.0,0.0,5.057905,3.016975
2018-04-26,0.0,0.0,5.253143,2.926933
2018-04-27,0.0,0.0,4.201333,2.851898
2018-04-28,0.0,0.0,4.535619,2.760744
2018-04-29,1.054896,0.870982,3.622857,2.712943
2018-04-30,3.519234,2.367053,4.772,2.705718
2018-05-01,1.347528,0.245334,2.279238,2.677927
2018-05-02,28.905999,30.443384,2.033143,3.318228
2018-05-03,1.639728,2.247214,3.34,3.452736
2018-05-04,1.616551,1.697285,4.174095,2.888026
2018-05-05,0.000259,0.0,4.523048,2.646801
2018-05-06,0.000415,0.0,2.609905,2.477277
2018-05-07,0.802161,0.935206,3.873524,2.37723
2018-05-08,2.754885,0.883958,3.827619,2.343325
2018-05-09,0.477902,0.126257,4.606095,2.360555
2018-05-10,0.105995,0.026826,4.044,2.264955
2018-05-11,0.002586,0.0,2.992762,2.191587
2018-05-12,0.0,0.0,0.729333,2.12211
2018-05-13,0.00508,0.001712,0.467619,2.028733
2018-05-14,0.0,0.0,2.706095,1.963146
2018-05-15,5.2e-05,0.0,4.458286,1.911455
2018-05-16,0.000417,0.0,2.080952,1.876994
2018-05-17,0.584587,0.027008,2.633905,1.869213
2018-05-18,2.343661,0.805305,1.824191,1.897004
2018-05-19,0.160112,0.0,1.653143,1.848648
2018-05-20,0.236858,0.062645,2.047238,1.778059
2018-05-21,0.13386,0.108853,1.859048,1.698577
2018-05-22,0.641101,0.162765,1.401714,1.604644
2018-05-23,0.000298,0.0,1.817143,1.491257
2018-05-24,0.0,0.0,3.095048,1.442345
2018-05-25,0.071077,0.02511,2.156,1.470136
2018-05-26,3.440493,1.550858,3.458667,1.445125
2018-05-27,5.342775,1.997832,2.472,1.488478
2018-05-28,2.644485,0.567353,2.649905,1.372868
2018-05-29,4.93396,1.365851,2.391619,1.414555
2018-05-30,0.285543,0.064485,3.029333,1.364531
2018-05-31,0.0,0.0,3.140952,1.248365
2018-06-01,5.2e-05,0.0,2.864762,1.168883
2018-06-02,0.0,0.0,3.121905,1.108855
2018-06-03,0.0,0.0,2.848381,1.07106
2018-06-04,1.7e-05,0.0,3.184,1.033264
2018-06-05,0.0,0.0,2.919048,1.00992
2018-06-06,0.000246,0.0,2.978857,0.976015
2018-06-07,8.6e-05,0.0,2.990667,0.956005
2018-06-08,0.150571,0.022845,2.363619,0.943778
2018-06-09,0.716469,0.186009,2.624762,0.964899
2018-06-10,3.198956,1.501669,3.605143,1.137758
2018-06-11,0.893238,0.003994,3.034857,1.096627
2018-06-12,0.0,0.0,3.114095,0.934884
2018-06-13,5.2e-05,0.0,3.611619,0.899312
2018-06-14,0.0,0.0,2.203429,0.885417
2018-06-15,0.061058,0.0,2.426667,0.848177
2018-06-16,5.2e-05,0.0,2.262667,0.857626
2018-06-17,0.0,0.0,0.603619,0.840396
2018-06-18,0.0,0.0,0.365905,0.805935
2018-06-19,0.0,0.0,0.634095,0.793707
2018-06-20,0.0,0.0,2.698667,0.758135
2018-06-21,0.000333,0.0,3.297333,0.746462
2018-06-22,0.000141,0.0,2.452762,0.749797
2018-06-23,6.191163,4.970811,2.486667,0.79593
2018-06-24,1.624823,0.234994,2.394095,0.932661
2018-06-25,3.722115,1.40812,1.322667,0.915431
2018-06-26,0.33356,0.077678,1.216,0.820386
2018-06-27,9.973503,3.765224,2.214857,0.834837
2018-06-28,13.054991,5.042828,2.395048,1.379538
2018-06-29,4.748034,1.182613,2.506095,1.255035
2018-06-30,6.282513,2.439406,2.739048,1.242807
2018-07-01,15.07014,12.161077,2.563429,1.498483
2018-07-02,25.574691,18.721274,2.669714,2.312755
2018-07-03,1.830275,1.81234,2.438286,3.041987
2018-07-04,0.158969,0.017316,3.369333,1.624098
2018-07-05,0.0,0.0,2.988762,1.218351
2018-07-06,8.7e-05,0.0,2.642095,1.028262
2018-07-07,0.039518,0.001712,2.042857,0.952671
2018-07-08,0.229436,0.035765,2.33181,0.923768
2018-07-09,0.001064,0.0,1.047238,0.869854
2018-07-10,5.2e-05,0.0,3.299619,0.809826
2018-07-11,0.101754,0.0,2.315048,0.797598
2018-07-12,0.017115,0.001712,2.410857,0.793151
2018-07-13,0.014431,0.0,3.246095,0.783702
2018-07-14,0.000448,0.0,3.890095,0.761469
2018-07-15,0.0,0.0,3.124952,0.747574
2018-07-16,0.0,0.0,3.368571,0.737014
2018-07-17,0.0,0.0,2.435048,0.731455
2018-07-18,0.286866,0.06513,3.084952,0.733123
2018-07-19,4.281343,7.492699,2.846667,0.767583
2018-07-20,5e-05,0.0,2.505143,0.769251
2018-07-21,0.0,0.0,2.512,0.727009
2018-07-22,0.0,0.0,4.563238,0.675874
2018-07-23,0.0,0.0,3.798286,0.660867
2018-07-24,1.400448,0.475585,4.268953,0.650306
2018-07-25,3.921615,5.021316,3.046667,0.72423
2018-07-26,0.000171,0.0,4.184,0.762025
2018-07-27,0.065493,0.012553,3.134667,0.672539
2018-07-28,0.0,0.0,3.412952,0.653641
2018-07-29,0.0,0.0,2.573524,0.637522
2018-07-30,5.2e-05,0.0,4.435238,0.623071
2018-07-31,0.0,0.0,3.858857,0.603062
2018-08-01,0.0,0.0,3.168,0.592501
2018-08-02,0.03947,0.0,3.904381,0.597503
2018-08-03,5.2e-05,0.0,3.940952,0.595836
2018-08-04,0.0,0.0,3.835048,0.589722
2018-08-05,5.2e-05,0.0,3.549143,0.579717
2018-08-06,5.2e-05,0.0,2.885714,0.57138
2018-08-07,0.0,0.0,1.552381,0.558596
2018-08-08,3.5e-05,0.0,0.489524,0.555817
2018-08-09,0.0,0.0,2.421143,0.544701
2018-08-10,1.7e-05,0.0,2.84,0.539698
2018-08-11,0.0,0.0,4.096572,0.539698
2018-08-12,0.0,0.0,4.744,0.532473
2018-08-13,0.0,0.0,2.136762,0.521912
2018-08-14,0.016198,0.031957,2.569905,0.519133
2018-08-15,0.100078,0.033876,4.010857,0.518022
2018-08-16,0.0,0.0,4.284572,0.516354
2018-08-17,0.000699,0.0,5.012,0.520801
2018-08-18,0.0,0.0,3.310095,0.505794
2018-08-19,0.0,0.0,2.577143,0.49301
2018-08-20,0.0,0.0,0.25619,0.488007
2018-08-21,5.2e-05,0.0,3.443429,0.483005
2018-08-22,0.0,0.0,3.773714,0.491898
2018-08-23,5.2e-05,0.0,4.768952,0.498012
2018-08-24,0.0,0.0,4.296381,0.495233
2018-08-25,0.000246,0.0,2.930095,0.495233
2018-08-26,0.0,0.0,4.487048,0.494677
2018-08-27,0.0,0.0,3.519048,0.484673
2018-08-28,5.2e-05,0.0,5.142667,0.464107
2018-08-29,0.0,0.0,4.781524,0.45577
2018-08-30,0.0,0.0,5.147048,0.457993
2018-08-31,0.000396,0.0,4.315048,0.446877
2018-09-01,0.0,0.0,4.358667,0.437984
2018-09-02,0.0,0.0,5.844952,0.425756
2018-09-03,0.0,0.0,3.153714,0.420754
2018-09-04,0.0,0.0,2.774857,0.400188
2018-09-05,0.000246,0.0,4.416762,0.396298
2018-09-06,0.070573,0.0,4.303048,0.407414
2018-09-07,0.142437,0.042456,4.990095,0.417974
2018-09-08,0.0,0.0,4.325334,0.425756
2018-09-09,0.0,0.0,5.094857,0.420198
2018-09-10,0.00481,0.0,4.173333,0.407414
2018-09-11,0.0,0.0,1.886857,0.404079
2018-09-12,0.0,0.0,4.851429,0.402412
2018-09-13,0.072574,0.0,4.430095,0.41853
2018-09-14,0.130642,0.0,4.661714,0.414084
2018-09-15,0.0,0.0,3.842667,0.401856
2018-09-16,0.0,0.0,3.141714,0.38796
2018-09-17,0.0,0.0,4.186095,0.385737
2018-09-18,0.0,0.0,4.757714,0.366284
2018-09-19,0.010709,0.0,3.436191,0.378511
2018-09-20,0.058873,0.001712,5.746476,0.383514
2018-09-21,0.0,0.0,4.532381,0.369618
2018-09-22,0.0,0.0,1.522857,0.350721
2018-09-23,0.01101,0.0,2.489143,0.362949
2018-09-24,0.017638,0.0,4.729905,0.365172
2018-09-25,0.011525,0.001712,3.548381,0.346274
2018-09-26,0.000333,0.0,3.578095,0.3296
2018-09-27,0.013943,0.018259,5.107048,0.330155
2018-09-28,0.0,0.0,5.252381,0.327932
2018-09-29,0.0,0.0,3.962476,0.32293
2018-09-30,0.0,0.0,5.297333,0.315148
2018-10-01,0.446103,1.369475,2.828952,0.317372
2018-10-02,0.251962,0.066609,2.321714,0.320151
2018-10-03,0.284479,0.003428,3.684,0.323486
2018-10-04,0.334767,0.07311,5.994476,0.314593
2018-10-05,1.7e-05,0.0,5.370667,0.309034
2018-10-06,0.000246,0.0,5.250667,0.298474
2018-10-07,0.000246,0.0,5.017714,0.303476
2018-10-08,0.0,0.0,5.697524,0.298474
2018-10-09,0.0,0.0,6.277714,0.290137
2018-10-10,0.000298,0.0,6.518667,0.291804
2018-10-11,0.000314,0.0,5.488,0.28569
2018-10-12,0.0,0.0,4.00381,0.281243
2018-10-13,0.442729,0.038081,4.10781,0.278464
2018-10-14,7.937504,5.019167,3.645524,0.36017
2018-10-15,0.324994,0.743391,5.738286,0.409081
2018-10-16,0.111248,0.022845,3.259429,0.334602
2018-10-17,0.511174,0.156532,4.240762,0.314037
2018-10-18,1.287649,0.571172,3.942667,0.296806
2018-10-19,1.449222,0.184161,6.064381,0.282911
2018-10-20,0.0,0.0,4.886286,0.280132
2018-10-21,0.001293,0.0,5.956,0.271795
2018-10-22,0.0,0.0,5.408,0.265681
2018-10-23,0.759302,0.487985,5.975048,0.264013
2018-10-24,0.010882,0.0,6.026667,0.265681
2018-10-25,0.000246,0.0,5.785333,0.271795
2018-10-26,0.0,0.0,5.979429,0.260678
2018-10-27,0.0,0.0,4.533143,0.252341
2018-10-28,0.0,0.0,4.004,0.240669
2018-10-29,0.0,0.0,3.563429,0.233443
2018-10-30,0.00216,0.0,6.202095,0.235111
2018-10-31,0.000125,0.0,4.819048,0.233443
2018-11-01,0.000348,0.0,4.293334,0.240669
2018-11-02,7.476183,15.438811,3.224952,0.252897
2018-11-03,1.811483,1.676566,5.070286,0.341828
2018-11-04,3.671148,3.784337,5.074095,0.378511
2018-11-05,0.13425,0.045878,6.220762,0.422977
2018-11-06,0.0,0.0,4.862095,0.320706
2018-11-07,0.0,0.0,5.183619,0.277353
2018-11-08,0.000246,0.0,4.793714,0.258455
2018-11-09,0.150392,0.082036,3.330667,0.25512
2018-11-10,1.57987,2.235991,4.768572,0.280132
2018-11-11,4.248655,7.255922,4.030095,0.322374
2018-11-12,1.12939,0.884899,4.652,0.41853
2018-11-13,0.002654,0.0,5.001905,0.345162
2018-11-14,0.107295,0.010271,5.427619,0.305144
2018-11-15,0.0,0.0,4.982667,0.276241
2018-11-16,0.013551,0.001712,6.02,0.269016
2018-11-17,0.000246,0.0,4.802095,0.262346
2018-11-18,0.000246,0.0,5.157905,0.251229
2018-11-19,0.0,0.0,3.405714,0.245671
2018-11-20,0.503884,0.355931,4.452191,0.240113
2018-11-21,0.209712,0.681085,4.439619,0.236222
2018-11-22,0.000502,0.0,4.238286,0.236222
2018-11-23,4.801735,2.704586,5.492381,0.217325
2018-11-24,0.029053,0.0,6.812952,0.220104
2018-11-25,0.003607,0.0,5.337524,0.222883
2018-11-26,0.000578,0.0,5.119429,0.208431
2018-11-27,0.001276,0.0,4.652,0.195092
2018-11-28,0.017956,0.0,1.883619,0.190089
2018-11-29,0.319262,1.21651,4.576953,0.216213
2018-11-30,0.0,0.0,3.833714,0.262902
2018-12-01,0.0,0.0,6.970857,0.215101
2018-12-02,0.0,0.0,7.319238,0.19398
2018-12-03,0.001064,0.0,6.184952,0.193424
2018-12-04,4.879777,7.536316,6.949714,0.206764
2018-12-05,2.91144,1.023976,3.755619,0.230108
2018-12-06,9.836323,17.521473,5.834476,0.289025
2018-12-07,15.612478,9.334209,4.36,0.789816
2018-12-08,13.470595,5.952514,2.154476,0.789816
2018-12-09,3.445052,1.176508,1.759619,0.664201
2018-12-10,199.923692,189.955988,2.916571,21.581824
2018-12-11,53.344505,60.872538,3.033333,53.029402
2018-12-12,23.447628,24.943551,4.195429,30.005789
2018-12-13,0.807779,0.422596,4.740953,7.302881
2018-12-14,33.581609,23.967553,4.589905,5.210786
2018-12-15,1.204222,0.636552,3.171619,4.382618
2018-12-16,49.312764,47.335372,3.118667,7.714186
2018-12-17,0.00583,0.0,5.785334,6.743729
2018-12-18,0.0,0.0,5.690857,4.20698
2018-12-19,0.0,0.0,6.174476,3.31934
2018-12-20,0.010035,0.0,6.342667,2.888582
2018-12-21,0.000469,0.0,6.456,2.606782
2018-12-22,0.011512,0.0,6.418286,2.317757
2018-12-23,0.791553,0.600152,5.101714,2.082091
2018-12-24,50.391142,59.795142,3.066286,3.600028
2018-12-25,30.20881,24.418064,2.606286,17.383181
2018-12-26,5.98963,1.5051,3.342857,6.798199
2018-12-27,13.132022,4.29521,3.928952,4.932877
2018-12-28,9.038181,7.042981,2.754476,4.959001
2018-12-29,14.686176,5.847584,2.640952,4.133056
2018-12-30,60.161442,63.150979,2.017333,8.532905
2018-12-31,6.774098,6.304375,2.596191,12.97444
2019-01-01,0.420035,0.247791,4.554286,7.374582
2019-01-02,2.200735,3.174452,5.628762,5.491473
2019-01-03,0.308674,0.024561,5.509905,4.588826
2019-01-04,0.001802,0.0,6.040762,3.911841
2019-01-05,0.99385,1.783961,4.344952,3.660056
2019-01-06,3.079641,7.503411,6.711619,3.378812
2019-01-07,0.055391,0.04832,5.728572,3.088676
2019-01-08,0.002805,0.0,5.905714,2.878021
2019-01-09,1.151101,0.359366,6.291048,2.674036
2019-01-10,0.013382,0.0,4.740191,2.429477
2019-01-11,22.44194,26.595369,3.130667,2.744625
2019-01-12,19.354909,18.710832,4.427429,3.559453
2019-01-13,1.797258,0.859971,4.427238,3.535553
2019-01-14,18.778735,19.857872,4.36781,2.888582
2019-01-15,38.033876,23.65421,3.219619,5.837192
2019-01-16,10.873194,6.084502,5.736952,5.552057
2019-01-17,0.157282,0.012553,6.325334,4.45543
2019-01-18,0.604959,0.730407,3.800381,3.67284
2019-01-19,11.960737,11.340162,2.503238,3.750098
2019-01-20,0.865893,0.049464,5.131238,3.695628
2019-01-21,5.736802,4.161266,4.462857,3.390485
2019-01-22,5.466914,4.718977,4.219048,3.256533
2019-01-23,8.338501,4.610392,4.531048,3.673396
2019-01-24,13.54186,9.02551,3.34781,4.880075
2019-01-25,9.383663,10.275982,3.629714,4.410409
2019-01-26,58.696529,79.534257,1.82419,26.979364
2019-01-27,51.463015,48.554826,2.160762,32.847126
2019-01-28,52.008517,43.813813,2.928,55.620622
2019-01-29,30.609167,25.73787,3.070857,33.369594
2019-01-30,10.756782,8.426059,2.830667,18.733261
2019-01-31,44.972861,32.329274,2.602286,18.146318
2019-02-01,27.512794,28.374611,1.330095,19.037293
2019-02-02,19.690253,13.988895,3.128572,19.260731
2019-02-03,37.829998,52.444539,2.960762,31.513165
2019-02-04,36.805539,35.107188,1.99619,22.24936
2019-02-05,21.280013,17.39956,3.225905,19.538084
2019-02-06,40.491235,44.89133,2.465905,32.912712
2019-02-07,42.59885,46.763383,2.616762,48.413896
2019-02-08,48.579909,67.00545,2.491619,48.975828
2019-02-09,36.10059,31.730628,3.548191,37.507097
2019-02-10,3.145448,2.766809,7.181524,20.2323
2019-02-11,0.138451,0.08601,6.677143,15.125452
2019-02-12,0.0,0.0,5.087619,12.587591
2019-02-13,1.7e-05,0.0,5.558286,10.833432
2019-02-14,0.0,0.0,5.861333,9.601741
2019-02-15,0.007545,0.0,7.130095,8.68242
2019-02-16,0.007227,0.0,5.434667,7.972085
2019-02-17,0.000921,0.001712,6.062476,7.28176
2019-02-18,8.807576,8.110826,6.522476,7.559669
2019-02-19,0.728263,0.442026,7.816,6.462486
2019-02-20,1.344944,0.419525,5.299619,5.910004
2019-02-21,0.0,0.0,4.52781,5.437559
2019-02-22,0.0,0.0,5.03181,5.043485
2019-02-23,0.227545,0.609838,5.710286,4.762797
2019-02-24,11.357574,17.883573,4.046476,4.763909
2019-02-25,9.316609,5.604344,4.457333,5.018473
2019-02-26,3.568568,2.973486,3.279048,4.634403
2019-02-27,3.692645,1.568332,4.892572,4.335374
2019-02-28,11.180082,9.370412,4.467238,4.361497
2019-03-01,11.374552,8.688363,3.119048,4.498784
2019-03-02,9.882664,6.01918,2.587429,4.865067
2019-03-03,4.19934,1.397823,3.170667,4.453763
2019-03-04,3.424509,1.318265,3.089333,4.081921
2019-03-05,2.155538,1.746074,5.443048,3.954083
2019-03-06,0.227792,0.086252,5.100762,3.696184
2019-03-07,16.030861,12.10866,5.257714,3.780668
2019-03-08,1.784674,0.714847,3.545143,3.553895
2019-03-09,20.404466,17.60812,4.553143,3.653942
2019-03-10,12.15393,6.208342,5.028381,3.646716
2019-03-11,2.602223,1.736342,6.6,3.893499
2019-03-12,0.0,0.0,5.365333,3.451624
2019-03-13,0.002866,0.0,6.652,3.211511
2019-03-14,0.000893,0.0,5.973714,3.067555
2019-03-15,0.969016,0.299584,5.910286,2.968619
2019-03-16,0.334526,0.0,6.118667,2.897475
2019-03-17,4.275039,1.963033,5.497333,2.840781
2019-03-18,3.035257,1.380491,3.353524,3.432727
2019-03-19,39.623469,33.296005,3.019429,5.954469
2019-03-20,17.237751,29.109306,3.944952,7.45851
2019-03-21,12.892755,14.189115,2.191238,10.680582
2019-03-22,23.342984,32.530663,1.558667,8.855279
2019-03-23,19.274684,14.887234,3.679048,10.676692
2019-03-24,10.754777,19.388132,4.550476,10.397671
2019-03-25,24.182649,24.24245,5.08781,11.322551
2019-03-26,6.976706,7.451181,4.880191,10.235929
2019-03-27,7.556702,12.299924,3.425143,10.021939
2019-03-28,9.177511,3.590433,4.649524,9.989146
2019-03-29,45.959857,27.327933,3.18381,8.745227
2019-03-30,0.690028,1.327751,3.741143,7.695288
2019-03-31,17.453867,10.983777,4.094857,7.151143
2019-04-01,7.799124,14.218419,3.961333,6.323532
2019-04-02,26.144805,19.530498,2.388952,6.582542
2019-04-03,7.205631,2.366441,2.870857,6.68648
2019-04-04,11.0266,8.918257,2.92,6.480272
2019-04-05,2.611488,1.66529,4.230857,5.936127
2019-04-06,7.930166,6.440711,2.851619,5.789947
2019-04-07,10.313759,5.412892,2.542095,5.726028
2019-04-08,1.162124,0.24434,4.362476,5.459792
2019-04-09,2.744671,2.782819,4.370667,4.970673
2019-04-10,5.624191,3.580517,4.148571,5.055713
2019-04-11,0.8379,0.27136,4.381333,4.597719
2019-04-12,2.715292,1.276718,4.267619,4.329816
2019-04-13,0.392303,0.0569,1.390095,4.283683
2019-04-14,2.804526,0.855394,2.144381,4.023004
2019-04-15,4.364007,3.106233,3.553143,3.919067
2019-04-16,2.111345,0.577294,5.0,3.806792
2019-04-17,3.541977,2.446043,4.08,3.774554
2019-04-18,2.574446,0.948885,4.084952,3.810127
2019-04-19,5.187621,3.401495,3.026095,3.567234
2019-04-20,1.934109,0.14761,3.267619,3.590023
2019-04-21,0.000372,0.0,4.258667,3.358247
2019-04-22,0.203257,0.044324,4.168572,3.292105
2019-04-23,5.045649,2.909481,2.611238,3.183165
2019-04-24,2.534953,2.439578,2.676762,3.173716
2019-04-25,8.384648,7.940512,3.99181,3.128695
2019-04-26,2.053142,2.278251,4.148762,3.33268
2019-04-27,0.324851,0.0,3.213905,3.026424
2019-04-28,12.667262,6.634028,2.317714,3.228742
2019-04-29,6.200843,2.913664,2.090476,3.374922
2019-04-30,5.195614,4.340304,2.325905,3.048657
2019-05-01,9.985063,6.636496,2.596762,3.446622
2019-05-02,10.797346,11.903439,4.516381,4.153622
2019-05-03,9.334202,8.402294,2.735619,4.496561
2019-05-04,3.051097,1.712535,2.758857,5.194667
2019-05-05,0.02141,0.0,3.070667,3.990767
2019-05-06,0.302959,0.20701,2.335619,3.573348
2019-05-07,0.082671,0.0,3.879238,3.314893
2019-05-08,1.227065,0.555401,4.128381,3.147037
2019-05-09,0.964345,0.923546,4.441333,3.022534
2019-05-10,0.091207,0.0,1.704,2.978068
2019-05-11,0.00035,0.0,0.234095,2.885803
2019-05-12,0.0,0.0,0.249905,2.741846
2019-05-13,0.000316,0.0,1.912381,2.627348
2019-05-14,1.93505,0.56855,1.446286,2.552312
2019-05-15,16.790143,7.326047,1.469905,2.640131
2019-05-16,21.039918,8.293129,1.987048,3.223739
2019-05-17,5.068925,0.861283,1.996571,3.038652
2019-05-18,2.108571,0.874664,2.348381,2.833
2019-05-19,3.275999,0.803246,2.252571,2.859123
2019-05-20,3.215833,1.006407,3.046667,2.785756
2019-05-21,2.723802,0.416295,2.339048,2.756853
2019-05-22,11.234749,5.262806,1.91619,2.769081
2019-05-23,9.24242,4.313465,2.062667,3.303777
2019-05-24,1.041471,0.096548,2.543429,3.184832
2019-05-25,0.605037,0.0992,1.879619,2.894696
2019-05-26,15.616561,12.41577,2.46381,2.919152
2019-05-27,11.536523,11.961106,1.744191,3.707856
2019-05-28,1.019608,0.702205,2.718667,3.577795
2019-05-29,0.294276,0.075189,3.325714,3.19039
2019-05-30,0.075283,0.0,2.817714,2.998078
2019-05-31,1.122506,0.530043,1.076952,2.877465
2019-06-01,6.543043,7.746371,1.711048,2.925266
2019-06-02,1.064914,0.998821,1.318857,2.835223
2019-06-03,7.015039,2.204334,0.609143,2.681818
2019-06-04,0.0,0.0,0.625333,2.513405
2019-06-05,0.0,0.0,0.3,2.328874
2019-06-06,0.0,0.0,0.192762,2.214931
2019-06-07,0.639221,0.314613,1.628762,2.177136
2019-06-08,11.777303,7.246603,2.1,2.326095
2019-06-09,5.782297,3.039016,1.681524,2.34666
2019-06-10,5.194029,2.300295,1.54781,2.440593
2019-06-11,1.316842,0.490239,2.809524,2.528412
2019-06-12,2.114475,1.309267,2.56781,2.261064
